0.287339
0.285941
0.288389
0.289878
0.288548
0.287321
0.292017
0.287986
0.28988
0.286927
0.288656
0.291051
0.28733
0.285925
0.287621
0.287201
0.290402
0.288899
0.289765
0.288881
0.286897
0.28836
0.29005
0.288989
0.287275
0.289599
0.288104
0.286541
0.288863
0.290304
0.289202
0.289678
0.284605
0.285574
0.289936
0.289566
0.290998
0.288171
0.28761
0.288707
0.288817
0.286309
0.287566
0.29063
0.287432
0.28756
0.291426
0.288433
0.285957
0.286539
0.284107
0.284325
0.284656
0.28835
0.290702
0.286607
0.288291
0.287786
0.288603
0.286936
0.287195
0.288533
0.289822
0.287557
0.287285
0.287944
0.288115
0.289955
0.288502
0.290679
0.287011
0.289119
0.287667
0.29061
0.288675
0.290594
0.290878
0.289589
0.290496
0.28727
0.287508
0.290458
0.285751
0.287387
0.287607
0.286017
0.288669
0.288492
0.290475
0.289495
0.287273
0.287062
0.285471
0.285087
0.288409
0.28645
0.28961
0.286951
0.289746
0.289292
